Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
palamu,1986116,933138,324704,403463,1249593
gumla,1112647,562260,321311,209588,578932
ranchi,2874879,1777565,754608,367364,1752176
bokaro,1972447,1156340,366474,257408,1343437
purbisinghbhum,2195839,1396974,506180,284498,1404687
giridih,2268734,1037513,389850,502413,1362602
dumka,1439985,677884,291517,361583,772051
chatra,960041,421568,193480,168562,594921
deoghar,1385461,678000,293050,216633,872688
sahibganj,1078624,408432,308633,147582,621585
dhanbad,2594829,1600378,529851,252382,1807226
garhwa,1229087,526030,190309,308443,713539
kodarma,642812,322880,132166,96646,413509
hazaribagh,1882162,1029918,378851,304465,1188741
godda,1227477,519104,236618,268615,717934
pashchimisinghbhum,1657033,764273,391973,360810,901347
lohardaga,430157,223186,102371,92705,231261
pakaur,0,0,0,0,0
