Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
shrawasti,1100236,461091,207956,178710,720870
baghpat,1347918,862452,349212,79845,919701
deoria,3227931,2098777,452400,461991,2318443
sonbhadra,2002274,1160938,409025,402323,1202694
mainpuri,1958760,1340134,444515,163277,1356429
allahabad,6299023,4108325,1346286,924597,4034971
siddharthnagar,2739443,1468390,435132,488877,1830431
raebareli,3584052,2246721,640244,637557,2318986
balrampur,2312301,1047581,446589,334928,1546935
gorakhpur,4664746,3050344,763241,664436,3240922
aligarh,3907175,2350397,923809,342074,2642700
kanpurnagar,4713061,3441743,1292256,398888,3036220
meerut,3590123,2334364,942868,213997,2434363
saharanpur,3658145,2316463,949427,164763,2544996
pilibhit,2163518,1224730,499760,176512,1489215
shahjahanpur,3159615,1678556,726872,225567,2212183
kaushambi,1704976,951839,446889,238308,1019896
bulandshahar,0,0,0,0,0
santravidasnagarbhadohi,0,0,0,0,0
pratapgarh,3368221,2186218,545550,582707,2251732
chandauli,2056511,1325414,342521,361298,1361332
etawah,1662949,1171185,382953,179573,1109562
jhansi,2081665,1430766,591449,283327,1210371
faizabad,2598702,1642096,487549,347238,1772453
kheri,4303574,2357233,997567,365406,2949999
hamirpur,1123129,711911,296466,158274,668511
basti,2591307,1599508,432454,372037,1795137
mathura,2708964,1692534,612923,250304,1849740
gonda,3664299,1993761,752891,512389,2413771
kanpurdehat,1872579,1286984,472606,196100,1204965
etah,1549144,1010149,361642,127088,1063313
bahraich,3910876,1747027,780219,498113,2648072
ghazipur,3815966,2492134,806861,487285,2525074
gautambuddhanagar,1811795,1307816,516169,136466,1163922
mahoba,933546,561689,250225,115984,567767
budaun,3888443,1806006,910613,262163,2718585
auraiya,1445748,1022582,338983,120579,986284
lucknow,4917292,3509157,1240877,487675,3209927
kannauj,1746565,1138486,443392,104230,1200159
mahrajganj,2860187,1685486,427928,626164,1819278
firozabad,2649667,1693549,614934,224398,1816830
moradabad,5105052,2638407,1140743,364266,3608512
lalitpur,1305983,747511,380355,150490,775848
mau,2324054,1533663,396310,337977,1595245
jaunpur,4685324,3059772,931567,580779,3174158
ghaziabad,5203985,3625629,1433468,326196,3454150
chitrakoot,1071530,581276,302850,115476,653980
fatehpur,2738649,1681082,694700,438466,1610058
hathras,0,0,0,0,0
unnao,3242404,1986665,786347,410417,2051216
hardoi,4327670,2540765,990515,416638,2934019
jyotibaphulenagar,1956971,1144653,477267,165194,1316012
sultanpur,3991560,2552872,694563,630515,2678053
kushinagar,3794825,2333871,508693,660941,2639485
azamgarh,4837757,3160329,788522,645726,3409631
sitapur,4781497,2642333,1055605,489633,3255497
ambedkarnagar,2521908,1698412,440635,388780,1698446
muzaffarnagar,4342646,2668604,1148440,189366,3014617
varanasi,3855614,2669849,971199,333208,2553850
mirzapur,2624097,1622404,549099,396995,1685216
farrukhabad,1991416,1208610,507089,131029,1354381
rampur,2475865,1237588,601041,212439,1670885
bareilly,4732580,2514178,1105316,407707,3223438
barabanki,3460795,1968385,870422,395124,2196957
jalaun,1767804,1182950,441685,211880,1114338
banda,1886421,1131466,506749,222042,1158218
santkabirnagar,1815082,1112860,257168,303914,1260913
ballia,3398755,2222866,590601,513400,2302392
agra,4691016,2994509,1134082,417290,3157840
bijnor,3866228,2392850,883802,275144,2709064
