Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
shrawasti,1117361,423312,232762,170992,713606
baghpat,1303048,797970,334519,82175,886353
deoria,3100945,1875238,455382,420864,2224699
sonbhadra,1862558,985708,397196,333203,1132160
mainpuri,1868528,1203885,424782,136057,1307689
allahabad,5954390,3665727,1286732,825175,3842483
siddharthnagar,2559296,1228926,447943,430955,1680399
raebareli,3405558,1965843,644868,559840,2200849
balrampur,2148665,868357,458727,301526,1388412
gorakhpur,4440895,2700328,746381,605248,3089265
aligarh,3673888,2092566,865799,308562,2499528
kanpurnagar,4581267,3243022,1229166,343066,3009035
meerut,3443689,2141487,890810,199729,2353149
saharanpur,3466382,2077108,882700,154643,2429037
pilibhit,2031006,1061094,463415,155189,1412402
shahjahanpur,3006538,1490930,699503,192711,2114323
kaushambi,1599596,813424,415311,223773,960510
bulandshahar,0,0,0,0,0
santravidasnagarbhadohi,0,0,0,0,0
pratapgarh,3209140,1931558,553012,513588,2142540
chandauli,1952755,1174606,341927,310616,1300213
etawah,1581810,1062003,361587,144483,1075738
jhansi,1998603,1304513,560040,254873,1183689
faizabad,2470995,1450901,496578,334629,1639786
kheri,4021243,2034044,958249,306468,2756524
hamirpur,1104284,653299,290375,153280,660629
basti,2464463,1393782,443723,339963,1680775
mathura,2547183,1507746,594798,246140,1706244
gonda,3433918,1679994,739663,430889,2263367
kanpurdehat,1796183,1170242,448651,180213,1167320
etah,1774479,1055201,415476,130508,1228495
bahraich,3487730,1398368,743452,408707,2335571
ghazipur,3620267,2197549,766881,437720,2415666
gautambuddhanagar,1648114,1122947,458491,110616,1079006
mahoba,875957,488105,238711,110964,526281
budaun,3681896,1547477,875763,231580,2574552
auraiya,1379545,930835,325721,116302,937522
lucknow,4589837,3127259,1152285,390521,3047031
kannauj,1656616,1017087,419027,105649,1131939
mahrajganj,2684702,1419143,439293,554960,1690449
firozabad,2498155,1521806,573648,187872,1736635
moradabad,4772006,2263848,1104968,312842,3354194
lalitpur,1221591,641191,357033,146317,718240
mau,2205968,1363043,396438,300308,1509221
jaunpur,4494204,2731676,896547,540828,3056829
ghaziabad,4681644,3123264,1252911,267626,3161106
chitrakoot,991729,531072,282614,111583,597533
fatehpur,2632733,1512165,670155,393773,1568804
hathras,0,0,0,0,0
unnao,3108367,1773584,761831,362912,1983623
hardoi,4092845,2221600,969871,349074,2773899
jyotibaphulenagar,1840220,983110,453566,145522,1241132
sultanpur,3797116,2239902,690967,551665,2554485
kushinagar,3564543,1954820,523257,593715,2447570
azamgarh,4613913,2771917,784272,587760,3241880
sitapur,4483991,2283732,1023642,398960,3061390
ambedkarnagar,2397887,1486939,440998,346400,1610490
muzaffarnagar,4143511,2417339,1085490,206153,2851868
varanasi,3676840,2403903,920760,299947,2456133
mirzapur,2496970,1428682,537090,344905,1614974
farrukhabad,1885203,1092677,474685,117580,1292936
rampur,2335818,1043666,564266,172994,1598557
bareilly,4448359,2191759,1043912,358058,3046388
barabanki,3260698,1692457,834293,358555,2067849
jalaun,1689973,1075196,420266,200498,1069210
banda,1799409,1002937,483231,218456,1097721
santkabirnagar,1715182,954948,265452,274015,1175713
ballia,3239774,1963590,569521,449961,2220291
agra,4418797,2680510,1050562,339281,3028952
bijnor,3682712,2135393,839778,248258,2594676
